wavenumber_cm-1,reflectance_osc_%
3298.221000,-0.028107
3298.703000,-0.025077
3299.185000,-0.022583
3299.667000,-0.019327
3300.149000,-0.016990
3300.631000,-0.011768
3301.113000,-0.008269
3301.595000,-0.004977
3302.077000,-0.001640
3302.559000,0.001025
3303.041000,0.000960
3303.523000,0.000156
3304.005000,-0.002187
3304.487000,-0.003601
3304.969000,-0.007372
3305.451000,-0.009116
3305.933000,-0.011012
3306.415000,-0.013803
3306.897000,-0.019452
3307.379000,-0.021678
3307.861000,-0.025115
3308.343000,-0.025928
3308.825000,-0.026389
3309.307000,-0.027395
3309.789000,-0.027879
3310.271000,-0.026834
3310.753000,-0.027590
3311.235000,-0.026724
3311.717000,-0.023758
3312.199000,-0.018012
3312.681000,-0.013657
3313.163000,-0.012834
3313.645000,-0.012188
3314.127000,-0.008759
3314.609000,-0.003888
3315.091000,0.000445
3315.573000,0.001755
3316.055000,0.001751
3316.537000,0.002385
3317.019000,0.002638
3317.501000,-0.000314
3317.983000,-0.001316
3318.465000,-0.001447
3318.947000,-0.004251
3319.429000,-0.008771
3319.911000,-0.012264
3320.393000,-0.016841
3320.875000,-0.018883
3321.357000,-0.019486
3321.839000,-0.020922
3322.321000,-0.021127
3322.803000,-0.019520
3323.285000,-0.019961
3323.767000,-0.017546
3324.249000,-0.017498
3324.731000,-0.014366
3325.213000,-0.012399
3325.695000,-0.013062
3326.177000,-0.013832
3326.659000,-0.013055
3327.141000,-0.014976
3327.623000,-0.014922
3328.105000,-0.013975
3328.587000,-0.013611
3329.069000,-0.011566
3329.551000,-0.009929
3330.033000,-0.007897
3330.515000,-0.003600
3330.997000,-0.000641
3331.479000,0.002924
3331.961000,0.004812
3332.443000,0.005775
3332.925000,0.004202
3333.407000,0.004222
3333.889000,0.004777
3334.371000,0.006141
3334.853000,0.008653
3335.335000,0.011386
3335.817000,0.012250
3336.299000,0.013253
3336.781000,0.012456
3337.263000,0.009834
3337.745000,0.007867
3338.227000,0.004034
3338.709000,0.002439
3339.191000,0.000138
3339.673000,-0.005842
3340.155000,-0.008773
3340.637000,-0.009466
3341.119000,-0.010540
3341.601000,-0.010855
3342.083000,-0.008631
3342.565000,-0.011424
3343.047000,-0.012408
3343.529000,-0.012878
3344.011000,-0.013693
3344.493000,-0.015482
3344.975000,-0.016324
3345.457000,-0.016752
3345.939000,-0.018320
3346.421000,-0.020003
3346.903000,-0.022949
3347.385000,-0.024923
3347.867000,-0.026219
3348.349000,-0.026903
3348.831000,-0.027323
3349.313000,-0.026394
3349.795000,-0.023281
3350.277000,-0.020489
3350.759000,-0.022171
3351.241000,-0.022965
3351.723000,-0.022027
3352.205000,-0.023353
3352.687000,-0.024245
3353.169000,-0.022510
3353.651000,-0.021058
3354.133000,-0.018849
3354.615000,-0.015055
3355.097000,-0.012641
3355.579000,-0.009175
3356.061000,-0.005329
3356.543000,-0.004665
3357.025000,-0.003214
3357.507000,-0.002493
3357.989000,0.000781
3358.471000,0.001814
3358.953000,0.001956
3359.435000,0.002589
3359.917000,0.003869
3360.399000,0.006202
3360.881000,0.005139
3361.363000,0.004535
3361.845000,0.005853
3362.327000,0.005692
3362.809000,0.004205
3363.291000,0.004820
3363.773000,0.007045
3364.255000,0.009269
3364.737000,0.009802
3365.219000,0.008504
3365.701000,0.007585
3366.183000,0.002938
3366.665000,-0.001704
3367.147000,-0.004504
3367.629000,-0.009586
3368.111000,-0.014076
3368.593000,-0.016067
3369.075000,-0.015865
3369.557000,-0.014720
3370.039000,-0.013284
3370.521000,-0.013527
3371.003000,-0.011539
3371.485000,-0.009990
3371.967000,-0.007180
3372.449000,-0.004676
3372.931000,-0.003471
3373.413000,0.000253
3373.895000,0.002615
3374.377000,0.003855
3374.859000,0.003919
3375.341000,0.006199
3375.823000,0.009295
3376.305000,0.008535
3376.787000,0.005866
3377.269000,0.004611
3377.751000,0.005332
3378.233000,0.004435
3378.715000,0.004806
3379.197000,0.004413
3379.679000,0.002593
3380.161000,0.000906
3380.643000,-0.004167
3381.125000,-0.006308
3381.607000,-0.007101
3382.089000,-0.008404
3382.571000,-0.010221
3383.053000,-0.012623
3383.535000,-0.012622
3384.017000,-0.010721
3384.499000,-0.010098
3384.981000,-0.010540
3385.463000,-0.010788
3385.945000,-0.012611
3386.427000,-0.014523
3386.909000,-0.016121
3387.391000,-0.018782
3387.873000,-0.017505
3388.355000,-0.016743
3388.837000,-0.017041
3389.319000,-0.015877
3389.801000,-0.012573
3390.283000,-0.008101
3390.765000,-0.005457
3391.247000,-0.003912
3391.729000,-0.002702
3392.211000,-0.002685
3392.693000,-0.001129
3393.175000,0.001143
3393.657000,0.001780
3394.139000,0.002986
3394.621000,0.003324
3395.103000,0.002096
3395.585000,0.001497
3396.067000,-0.000669
3396.549000,-0.001200
3397.031000,-0.004375
3397.513000,-0.007814
3397.995000,-0.009855
3398.477000,-0.010191
3398.959000,-0.011409
3399.441000,-0.009639
3399.923000,-0.010500
3400.405000,-0.011848
3400.887000,-0.011480
3401.369000,-0.015158
3401.851000,-0.018942
3402.333000,-0.020872
3402.815000,-0.024021
3403.297000,-0.028006
3403.779000,-0.031289
3404.261000,-0.034284
3404.743000,-0.035246
3405.225000,-0.034133
3405.707000,-0.038047
3406.189000,-0.038929
3406.671000,-0.040692
3407.153000,-0.040322
3407.635000,-0.039232
3408.117000,-0.038422
3408.599000,-0.036272
3409.081000,-0.033047
3409.563000,-0.030109
3410.045000,-0.028841
3410.527000,-0.028249
3411.009000,-0.027847
3411.491000,-0.027730
3411.973000,-0.026564
3412.455000,-0.029584
3412.937000,-0.030998
3413.419000,-0.031747
3413.901000,-0.034239
3414.383000,-0.036456
3414.865000,-0.037197
3415.347000,-0.036621
3415.829000,-0.037113
3416.311000,-0.035614
3416.793000,-0.032228
3417.275000,-0.032087
3417.757000,-0.030475
3418.239000,-0.028460
3418.721000,-0.025453
3419.203000,-0.024698
3419.685000,-0.026424
3420.167000,-0.026768
3420.649000,-0.029888
3421.131000,-0.034584
3421.613000,-0.035777
3422.095000,-0.035161
3422.577000,-0.036184
3423.059000,-0.034058
3423.541000,-0.030332
3424.023000,-0.030993
3424.505000,-0.029415
3424.987000,-0.027612
3425.469000,-0.024947
3425.951000,-0.024351
3426.433000,-0.024310
3426.915000,-0.022738
3427.397000,-0.023061
3427.879000,-0.026014
3428.361000,-0.023205
3428.843000,-0.024000
3429.325000,-0.024726
3429.807000,-0.024003
3430.289000,-0.025713
3430.771000,-0.029376
3431.253000,-0.031336
3431.735000,-0.034376
3432.217000,-0.037521
3432.699000,-0.041724
3433.181000,-0.044219
3433.663000,-0.046617
3434.145000,-0.047109
3434.627000,-0.045804
3435.109000,-0.042030
3435.591000,-0.040540
3436.073000,-0.036091
3436.555000,-0.031878
3437.037000,-0.030952
3437.519000,-0.027899
3438.001000,-0.024731
3438.483000,-0.023385
3438.965000,-0.025240
3439.447000,-0.026127
3439.929000,-0.028201
3440.411000,-0.028515
3440.893000,-0.028483
3441.375000,-0.028541
3441.857000,-0.029023
3442.339000,-0.029266
3442.821000,-0.029555
3443.303000,-0.030257
3443.785000,-0.030443
3444.267000,-0.029260
3444.749000,-0.027995
3445.231000,-0.028609
3445.713000,-0.030403
3446.195000,-0.028810
3446.677000,-0.027603
3447.159000,-0.023797
3447.641000,-0.022487
3448.123000,-0.023142
3448.605000,-0.022315
3449.087000,-0.024606
3449.569000,-0.026949
3450.051000,-0.028495
3450.533000,-0.033456
3451.015000,-0.036891
3451.497000,-0.038271
3451.979000,-0.041516
3452.461000,-0.044368
3452.943000,-0.041488
3453.425000,-0.041418
3453.907000,-0.038974
3454.389000,-0.036318
3454.871000,-0.032889
3455.353000,-0.028473
3455.835000,-0.026617
3456.317000,-0.022261
3456.799000,-0.020805
3457.281000,-0.022082
3457.763000,-0.019262
3458.245000,-0.017078
3458.727000,-0.017718
3459.209000,-0.020164
3459.691000,-0.018136
3460.173000,-0.021627
3460.655000,-0.024386
3461.137000,-0.027486
3461.619000,-0.030702
3462.101000,-0.034879
3462.583000,-0.038006
3463.065000,-0.039118
3463.547000,-0.041368
3464.029000,-0.041158
3464.511000,-0.040121
3464.993000,-0.038610
3465.475000,-0.038524
3465.957000,-0.038115
3466.439000,-0.035658
3466.921000,-0.036128
3467.403000,-0.035253
3467.885000,-0.036019
3468.367000,-0.035378
3468.849000,-0.034449
3469.331000,-0.032267
3469.813000,-0.029856
3470.295000,-0.029449
3470.777000,-0.030059
3471.259000,-0.028345
3471.741000,-0.027392
3472.223000,-0.028248
3472.705000,-0.030078
3473.187000,-0.031641
3473.669000,-0.031619
3474.151000,-0.031048
3474.633000,-0.034342
3475.115000,-0.034344
3475.597000,-0.035658
3476.079000,-0.037999
3476.561000,-0.040341
3477.043000,-0.045932
3477.525000,-0.047441
3478.007000,-0.043377
3478.489000,-0.041797
3478.971000,-0.039131
3479.453000,-0.035796
3479.935000,-0.032577
3480.417000,-0.029469
3480.899000,-0.026141
3481.381000,-0.024217
3481.863000,-0.021818
3482.345000,-0.021754
3482.827000,-0.024310
3483.309000,-0.027181
3483.791000,-0.031669
3484.273000,-0.033391
3484.755000,-0.035111
3485.237000,-0.038636
3485.719000,-0.042343
3486.201000,-0.043414
3486.683000,-0.046044
3487.165000,-0.046190
3487.647000,-0.045457
3488.129000,-0.044237
3488.611000,-0.041575
3489.093000,-0.037150
3489.575000,-0.034679
3490.057000,-0.030786
3490.539000,-0.028874
3491.021000,-0.028719
3491.503000,-0.027310
3491.985000,-0.028661
3492.467000,-0.030579
3492.949000,-0.029931
3493.431000,-0.029993
3493.913000,-0.029765
3494.395000,-0.031485
3494.877000,-0.030200
3495.359000,-0.029494
3495.841000,-0.029734
3496.323000,-0.029558
3496.805000,-0.029935
3497.287000,-0.032931
3497.769000,-0.035282
3498.251000,-0.037551
3498.733000,-0.042340
3499.215000,-0.044876
3499.697000,-0.045421
3500.179000,-0.045840
3500.661000,-0.046173
3501.143000,-0.046713
3501.625000,-0.044762
3502.107000,-0.044051
3502.589000,-0.041749
3503.071000,-0.037614
3503.553000,-0.037026
3504.035000,-0.035007
3504.517000,-0.034186
3504.999000,-0.033250
3505.481000,-0.032421
3505.963000,-0.033234
3506.445000,-0.032622
3506.927000,-0.033833
3507.409000,-0.032756
3507.891000,-0.030178
3508.373000,-0.028590
3508.855000,-0.027105
3509.337000,-0.024795
3509.819000,-0.025760
3510.301000,-0.027931
3510.783000,-0.026869
3511.265000,-0.028927
3511.747000,-0.030204
3512.229000,-0.029982
3512.711000,-0.033095
3513.193000,-0.032387
3513.675000,-0.031228
3514.157000,-0.026749
3514.639000,-0.023920
3515.121000,-0.023618
3515.603000,-0.020882
3516.085000,-0.019187
3516.567000,-0.022321
3517.049000,-0.021539
3517.531000,-0.023755
3518.013000,-0.025268
3518.495000,-0.026726
3518.977000,-0.027357
3519.459000,-0.029721
3519.941000,-0.032028
3520.423000,-0.031529
3520.905000,-0.032248
3521.387000,-0.035698
3521.869000,-0.036902
3522.351000,-0.037684
3522.833000,-0.040752
3523.315000,-0.045579
3523.797000,-0.045996
3524.279000,-0.047087
3524.761000,-0.042836
3525.243000,-0.040243
3525.725000,-0.035796
3526.207000,-0.031212
3526.689000,-0.027219
3527.171000,-0.020308
3527.653000,-0.013554
3528.135000,-0.008831
3528.617000,-0.002311
3529.099000,0.000465
3529.581000,0.002931
3530.063000,0.003789
3530.545000,0.006020
3531.027000,0.008019
3531.509000,0.007213
3531.991000,0.006276
3532.473000,0.005108
3532.955000,0.000112
3533.437000,-0.001907
3533.919000,-0.003554
3534.401000,-0.003814
3534.883000,-0.003240
3535.365000,-0.001897
3535.847000,-0.001855
3536.329000,-0.001906
3536.811000,-0.003394
3537.293000,-0.002607
3537.775000,-0.003469
3538.257000,-0.005265
3538.739000,-0.004777
3539.221000,-0.006387
3539.703000,-0.008235
3540.185000,-0.006814
3540.667000,-0.006034
3541.149000,-0.005213
3541.631000,-0.003604
3542.113000,-0.003788
3542.595000,-0.003944
3543.077000,-0.005423
3543.559000,-0.007060
3544.041000,-0.008345
3544.523000,-0.008478
3545.005000,-0.008888
3545.487000,-0.011414
3545.969000,-0.015251
3546.451000,-0.015947
3546.933000,-0.016784
3547.415000,-0.018307
3547.897000,-0.022588
3548.379000,-0.029774
3548.861000,-0.033767
3549.343000,-0.034411
3549.825000,-0.036542
3550.307000,-0.037614
3550.789000,-0.036340
3551.271000,-0.032302
3551.753000,-0.030484
3552.235000,-0.028284
3552.717000,-0.026297
3553.199000,-0.020105
3553.681000,-0.016687
3554.163000,-0.015699
3554.645000,-0.016198
3555.127000,-0.018531
3555.609000,-0.019366
3556.091000,-0.018471
3556.573000,-0.020572
3557.055000,-0.020887
3557.537000,-0.019787
3558.019000,-0.018350
3558.501000,-0.015188
3558.983000,-0.013184
3559.465000,-0.010948
3559.947000,-0.008384
3560.429000,-0.006322
3560.911000,-0.005028
3561.393000,-0.003490
3561.875000,-0.002848
3562.357000,-0.004913
3562.839000,-0.006255
3563.321000,-0.008178
3563.803000,-0.009865
3564.285000,-0.010263
3564.767000,-0.009063
3565.249000,-0.007409
3565.731000,-0.006069
3566.213000,-0.004546
3566.695000,-0.003957
3567.177000,-0.000794
3567.659000,0.003128
3568.141000,0.004910
3568.623000,0.007809
3569.105000,0.007440
3569.587000,0.004390
3570.069000,0.002221
3570.551000,-0.002251
3571.033000,-0.005226
3571.515000,-0.008828
3571.997000,-0.011428
3572.479000,-0.013538
3572.961000,-0.018523
3573.443000,-0.020205
3573.925000,-0.022311
3574.407000,-0.023706
3574.889000,-0.024803
3575.371000,-0.023670
3575.853000,-0.023772
3576.335000,-0.024912
3576.817000,-0.023557
3577.299000,-0.022873
3577.781000,-0.019417
3578.263000,-0.016685
3578.745000,-0.012779
3579.227000,-0.009789
3579.709000,-0.009571
3580.191000,-0.008518
3580.673000,-0.010540
3581.155000,-0.013269
3581.637000,-0.014334
3582.119000,-0.019317
3582.601000,-0.023168
3583.083000,-0.025746
3583.565000,-0.026798
3584.047000,-0.027694
3584.529000,-0.029054
3585.011000,-0.028157
3585.493000,-0.027168
3585.975000,-0.022568
3586.457000,-0.018363
3586.939000,-0.012366
3587.421000,-0.007539
3587.903000,-0.005628
3588.385000,-0.003226
3588.867000,-0.001382
3589.349000,0.000784
3589.831000,0.003621
3590.313000,0.004002
3590.795000,0.001396
3591.277000,-0.005201
3591.759000,-0.006977
3592.241000,-0.010639
3592.723000,-0.013051
3593.205000,-0.014203
3593.687000,-0.017839
3594.169000,-0.020918
3594.651000,-0.025331
3595.133000,-0.025497
3595.615000,-0.025912
3596.097000,-0.025789
3596.579000,-0.025581
3597.061000,-0.025143
3597.543000,-0.024423
3598.025000,-0.023944
3598.507000,-0.017413
3598.989000,-0.011612
3599.471000,-0.011225
3599.953000,-0.006298
3600.435000,-0.004996
3600.917000,-0.002997
3601.399000,-0.002615
3601.881000,-0.001246
3602.363000,-0.001563
3602.845000,-0.002675
3603.327000,-0.005294
3603.809000,-0.004490
3604.291000,-0.004026
3604.773000,-0.001877
3605.255000,0.002773
3605.737000,0.007634
3606.219000,0.008208
3606.701000,0.015167
3607.183000,0.019174
3607.665000,0.019525
3608.147000,0.023682
3608.629000,0.025607
3609.111000,0.028344
3609.593000,0.026781
3610.075000,0.025591
3610.557000,0.027325
3611.039000,0.026674
3611.521000,0.025758
3612.003000,0.023182
3612.485000,0.021871
3612.967000,0.019106
3613.449000,0.016590
3613.931000,0.011002
3614.413000,0.003009
3614.895000,0.000433
3615.377000,-0.005872
3615.859000,-0.010865
3616.341000,-0.017791
3616.823000,-0.022978
3617.305000,-0.024283
3617.787000,-0.027043
3618.269000,-0.028562
3618.751000,-0.030900
3619.233000,-0.030613
3619.715000,-0.030218
3620.197000,-0.030794
3620.679000,-0.030876
3621.161000,-0.031236
3621.643000,-0.029514
3622.125000,-0.029754
3622.607000,-0.029904
3623.089000,-0.028480
3623.571000,-0.026235
3624.053000,-0.021839
3624.535000,-0.017062
3625.017000,-0.010535
3625.499000,-0.004373
3625.981000,0.003241
3626.463000,0.011722
3626.945000,0.019589
3627.427000,0.027744
3627.909000,0.035844
3628.391000,0.040143
3628.873000,0.040782
3629.355000,0.040257
3629.837000,0.039936
3630.319000,0.037013
3630.801000,0.032239
3631.283000,0.025945
3631.765000,0.020204
3632.247000,0.013957
3632.729000,0.008536
3633.211000,0.005803
3633.693000,0.002603
3634.175000,0.000889
3634.657000,0.000016
3635.139000,-0.005080
3635.621000,-0.010121
3636.103000,-0.011349
3636.585000,-0.013171
3637.067000,-0.014821
3637.549000,-0.015557
3638.031000,-0.016989
3638.513000,-0.018062
3638.995000,-0.021183
3639.477000,-0.022177
3639.959000,-0.023445
3640.441000,-0.024050
3640.923000,-0.024388
3641.405000,-0.026077
3641.887000,-0.028452
3642.369000,-0.028475
3642.851000,-0.027576
3643.333000,-0.028369
3643.815000,-0.028657
3644.297000,-0.028754
3644.779000,-0.031014
3645.261000,-0.035079
3645.743000,-0.037694
3646.225000,-0.038481
3646.707000,-0.040824
3647.189000,-0.038725
3647.671000,-0.036892
3648.153000,-0.033724
3648.635000,-0.028466
3649.117000,-0.021777
3649.599000,-0.019365
3650.081000,-0.018227
3650.563000,-0.018762
3651.045000,-0.021154
3651.527000,-0.025485
3652.009000,-0.031136
3652.491000,-0.034578
3652.973000,-0.040443
3653.455000,-0.045547
3653.937000,-0.047141
3654.419000,-0.046725
3654.901000,-0.044165
3655.383000,-0.040728
3655.865000,-0.035267
3656.347000,-0.030262
3656.829000,-0.024489
3657.311000,-0.019090
3657.793000,-0.015099
3658.275000,-0.012353
3658.757000,-0.010827
3659.239000,-0.008611
3659.721000,-0.009264
3660.203000,-0.008890
3660.685000,-0.008912
3661.167000,-0.010238
3661.649000,-0.012810
3662.131000,-0.013946
3662.613000,-0.014779
3663.095000,-0.016895
3663.577000,-0.019473
3664.059000,-0.020721
3664.541000,-0.022658
3665.023000,-0.025709
3665.505000,-0.029212
3665.987000,-0.032609
3666.469000,-0.035707
3666.951000,-0.035533
3667.433000,-0.036074
3667.915000,-0.036517
3668.397000,-0.035387
3668.879000,-0.030228
3669.361000,-0.026728
3669.843000,-0.026771
3670.325000,-0.025653
3670.807000,-0.024747
3671.289000,-0.025124
3671.771000,-0.028148
3672.253000,-0.031230
3672.735000,-0.034694
3673.217000,-0.033759
3673.699000,-0.031981
3674.181000,-0.030992
3674.663000,-0.026750
3675.145000,-0.024245
3675.627000,-0.017641
3676.109000,-0.012516
3676.591000,-0.013808
3677.073000,-0.012543
3677.555000,-0.009227
3678.037000,-0.007496
3678.519000,-0.008409
3679.001000,-0.008003
3679.483000,-0.007649
3679.965000,-0.005340
3680.447000,-0.005612
3680.929000,-0.005269
3681.411000,-0.003130
3681.893000,-0.003725
3682.375000,-0.002071
3682.857000,-0.002455
3683.339000,-0.004711
3683.821000,-0.005584
3684.303000,-0.006718
3684.785000,-0.011499
3685.267000,-0.016871
3685.749000,-0.021814
3686.231000,-0.025940
3686.713000,-0.031013
3687.195000,-0.035253
3687.677000,-0.036188
3688.159000,-0.035596
3688.641000,-0.035200
3689.123000,-0.034401
3689.605000,-0.035209
3690.087000,-0.032881
3690.569000,-0.032639
3691.051000,-0.030321
3691.533000,-0.028263
3692.015000,-0.027958
3692.497000,-0.029195
3692.979000,-0.031871
3693.461000,-0.034404
3693.943000,-0.036488
3694.425000,-0.037433
3694.907000,-0.039091
3695.389000,-0.042459
3695.871000,-0.043635
3696.353000,-0.045583
3696.835000,-0.045556
3697.317000,-0.043932
3697.799000,-0.040003
3698.281000,-0.035269
3698.763000,-0.030992
3699.245000,-0.025032
3699.727000,-0.019306
3700.209000,-0.013512
3700.691000,-0.008967
3701.173000,-0.002611
3701.655000,0.002278
3702.137000,0.005692
3702.619000,0.011845
3703.101000,0.012772
3703.583000,0.008463
3704.065000,0.003362
3704.547000,-0.004017
3705.029000,-0.009633
3705.511000,-0.017050
3705.993000,-0.025830
3706.475000,-0.034826
3706.957000,-0.044541
3707.439000,-0.051096
3707.921000,-0.053711
3708.403000,-0.056295
3708.885000,-0.055821
3709.367000,-0.051895
3709.849000,-0.048007
3710.331000,-0.045906
3710.813000,-0.041288
3711.295000,-0.035607
3711.777000,-0.028634
3712.259000,-0.020872
3712.741000,-0.015659
3713.223000,-0.007435
3713.705000,-0.002397
3714.187000,0.002586
3714.669000,0.008349
3715.151000,0.011335
3715.633000,0.014609
3716.115000,0.016107
3716.597000,0.016122
3717.079000,0.012959
3717.561000,0.012358
3718.043000,0.012914
3718.525000,0.011963
3719.007000,0.011362
3719.489000,0.008806
3719.971000,0.007473
3720.453000,0.006386
3720.935000,0.007722
3721.417000,0.010661
3721.899000,0.011887
3722.381000,0.013037
3722.863000,0.012421
3723.345000,0.012278
3723.827000,0.013113
3724.309000,0.015991
3724.791000,0.017329
3725.273000,0.014320
3725.755000,0.012482
3726.237000,0.009078
3726.719000,0.003418
3727.201000,-0.001480
3727.683000,-0.006500
3728.165000,-0.011913
3728.647000,-0.017213
3729.129000,-0.022716
3729.611000,-0.027591
3730.093000,-0.031111
3730.575000,-0.031027
3731.057000,-0.031788
3731.539000,-0.033157
3732.021000,-0.031390
3732.503000,-0.027631
3732.985000,-0.024264
3733.467000,-0.019685
3733.949000,-0.014761
3734.431000,-0.008157
3734.913000,-0.002118
3735.395000,0.006531
3735.877000,0.011304
3736.359000,0.013193
3736.841000,0.013974
3737.323000,0.012925
3737.805000,0.007702
3738.287000,0.000352
3738.769000,-0.007217
3739.251000,-0.016672
3739.733000,-0.025274
3740.215000,-0.032809
3740.697000,-0.041279
3741.179000,-0.048009
3741.661000,-0.052293
3742.143000,-0.052111
3742.625000,-0.053827
3743.107000,-0.052080
3743.589000,-0.046204
3744.071000,-0.040793
3744.553000,-0.034803
3745.035000,-0.031091
3745.517000,-0.024958
3745.999000,-0.018007
3746.481000,-0.014566
3746.963000,-0.011094
3747.445000,-0.008566
3747.927000,-0.009342
3748.409000,-0.010146
3748.891000,-0.013228
3749.373000,-0.016298
3749.855000,-0.017657
3750.337000,-0.018108
3750.819000,-0.020715
3751.301000,-0.023898
3751.783000,-0.027038
3752.265000,-0.028307
3752.747000,-0.031679
3753.229000,-0.038852
3753.711000,-0.042746
3754.193000,-0.045257
3754.675000,-0.049631
3755.157000,-0.051322
3755.639000,-0.054282
3756.121000,-0.053092
3756.603000,-0.048563
3757.085000,-0.041215
3757.567000,-0.033018
3758.049000,-0.024538
3758.531000,-0.016746
3759.013000,-0.010072
3759.495000,-0.004922
3759.977000,-0.001712
3760.459000,0.003294
3760.941000,0.006454
3761.423000,0.008445
3761.905000,0.010028
3762.387000,0.008798
3762.869000,0.011158
3763.351000,0.014263
3763.833000,0.016738
3764.315000,0.016453
3764.797000,0.015468
3765.279000,0.015822
3765.761000,0.015912
3766.243000,0.014497
3766.725000,0.013334
3767.207000,0.012237
3767.689000,0.010430
3768.171000,0.009883
3768.653000,0.012700
3769.135000,0.015137
3769.617000,0.018233
3770.099000,0.020919
3770.581000,0.021567
3771.063000,0.020140
3771.545000,0.019288
3772.027000,0.018444
3772.509000,0.014245
3772.991000,0.008633
3773.473000,0.002392
3773.955000,-0.002337
3774.437000,-0.006968
3774.919000,-0.011165
3775.401000,-0.012964
3775.883000,-0.017171
3776.365000,-0.021118
3776.847000,-0.023811
3777.329000,-0.027001
3777.811000,-0.029740
3778.293000,-0.030605
3778.775000,-0.031614
3779.257000,-0.033453
3779.739000,-0.035432
3780.221000,-0.034785
3780.703000,-0.030655
3781.185000,-0.031086
3781.667000,-0.030873
3782.149000,-0.028145
3782.631000,-0.025422
3783.113000,-0.023704
3783.595000,-0.020039
3784.077000,-0.016792
3784.559000,-0.012611
3785.041000,-0.008038
3785.523000,-0.004881
3786.005000,-0.002252
3786.487000,0.000738
3786.969000,0.004781
3787.451000,0.006411
3787.933000,0.004148
3788.415000,0.003745
3788.897000,0.003114
3789.379000,-0.000641
3789.861000,-0.005366
3790.343000,-0.008330
3790.825000,-0.012662
3791.307000,-0.016849
3791.789000,-0.021382
3792.271000,-0.024719
3792.753000,-0.028210
3793.235000,-0.030905
3793.717000,-0.032485
3794.199000,-0.033826
3794.681000,-0.034137
3795.163000,-0.033314
3795.645000,-0.032770
3796.127000,-0.032106
3796.609000,-0.030041
3797.091000,-0.027866
3797.573000,-0.025445
3798.055000,-0.024378
3798.537000,-0.022811
3799.019000,-0.022426
3799.501000,-0.022169
3799.983000,-0.021949
3800.465000,-0.022297
3800.947000,-0.023209
3801.429000,-0.024832
3801.911000,-0.026617
3802.393000,-0.028868
3802.875000,-0.031345
3803.357000,-0.033316
3803.839000,-0.036866
3804.321000,-0.038581
3804.803000,-0.039213
3805.285000,-0.037931
3805.767000,-0.036118
3806.249000,-0.032648
3806.731000,-0.027957
3807.213000,-0.023199
3807.695000,-0.016137
3808.177000,-0.010864
3808.659000,-0.005636
3809.141000,-0.001838
3809.623000,0.001196
3810.105000,0.002545
3810.587000,0.001954
3811.069000,0.002213
3811.551000,0.002363
3812.033000,0.002353
3812.515000,0.002128
3812.997000,0.003161
3813.479000,0.005813
3813.961000,0.010024
3814.443000,0.017049
3814.925000,0.020490
3815.407000,0.025275
3815.889000,0.031026
3816.371000,0.033963
3816.853000,0.033988
3817.335000,0.035535
3817.817000,0.036564
3818.299000,0.034148
3818.781000,0.031611
3819.263000,0.027754
3819.745000,0.025699
3820.227000,0.024740
3820.709000,0.026850
3821.191000,0.029169
3821.673000,0.030926
3822.155000,0.032315
3822.637000,0.033333
3823.119000,0.031944
3823.601000,0.029928
3824.083000,0.029784
3824.565000,0.026869
3825.047000,0.021098
3825.529000,0.014224
3826.011000,0.005795
3826.493000,-0.001143
3826.975000,-0.007376
3827.457000,-0.011297
3827.939000,-0.016092
3828.421000,-0.020694
3828.903000,-0.026054
3829.385000,-0.028371
3829.867000,-0.030554
3830.349000,-0.031246
3830.831000,-0.027600
3831.313000,-0.023423
3831.795000,-0.020353
3832.277000,-0.015978
3832.759000,-0.009342
3833.241000,-0.004148
3833.723000,-0.000254
3834.205000,0.004113
3834.687000,0.005145
3835.169000,0.004038
3835.651000,0.001745
3836.133000,-0.003272
3836.615000,-0.009867
3837.097000,-0.013056
3837.579000,-0.014168
3838.061000,-0.019013
3838.543000,-0.021589
3839.025000,-0.020350
3839.507000,-0.020420
3839.989000,-0.018845
3840.471000,-0.015504
3840.953000,-0.009619
3841.435000,-0.005769
3841.917000,-0.001730
3842.399000,0.002696
3842.881000,0.005610
3843.363000,0.008910
3843.845000,0.012792
3844.327000,0.014496
3844.809000,0.013196
3845.291000,0.012145
3845.773000,0.008334
3846.255000,0.003085
3846.737000,-0.000824
3847.219000,-0.005973
3847.701000,-0.011787
3848.183000,-0.019642
3848.665000,-0.027498
3849.147000,-0.032940
3849.629000,-0.040115
3850.111000,-0.046164
3850.593000,-0.049003
3851.075000,-0.049009
3851.557000,-0.045321
3852.039000,-0.036009
3852.521000,-0.024487
3853.003000,-0.011535
3853.485000,0.001559
3853.967000,0.014091
3854.449000,0.025259
3854.931000,0.033508
3855.413000,0.038517
3855.895000,0.040870
3856.377000,0.036520
3856.859000,0.030756
3857.341000,0.022658
3857.823000,0.015689
3858.305000,0.008541
3858.787000,0.002723
3859.269000,-0.004061
3859.751000,-0.009014
3860.233000,-0.010606
3860.715000,-0.010727
3861.197000,-0.009010
3861.679000,-0.008867
3862.161000,-0.009176
3862.643000,-0.010056
3863.125000,-0.012006
3863.607000,-0.013637
3864.089000,-0.017007
3864.571000,-0.020177
3865.053000,-0.025624
3865.535000,-0.030866
3866.017000,-0.035937
3866.499000,-0.038449
3866.981000,-0.039763
3867.463000,-0.041955
3867.945000,-0.043117
3868.427000,-0.045238
3868.909000,-0.046043
3869.391000,-0.045484
